,id,spectral_centroid_mean,spectral_centroid_dev,rolloff_point_mean,rolloff_point_dev,flux_mean,flux_dev,variability_mean,variability_dev,compactness_mean,compactness_dev,rms_mean,rms_dev,low_energy_window_mean,low_energy_window_dev,zero_crossing_mean,zero_crossing_dev,title,genre
2208,TRANSGS128F9303A11,11.18,10.08,0.07636,0.08093,0.002279,0.003105,0.004186,0.001824,1618.0,200.6,0.1642,0.06243,0.5568,0.04934,34.05,23.2,b'Down in the Lowlands',Pop_Rock
2209,TRANSAG12903CEBAED,8.943,3.541,0.06287,0.0281,0.004904,0.005494,0.006535,0.002373,1587.0,236.5,0.2502,0.08091,0.5347,0.04875,24.88,8.26,b'Lana Lee',Pop_Rock
2210,TRANSUM128F92E8DF3,6.722,8.361,0.03955,0.06366,0.001235,0.00178,0.003866,0.002285,1660.0,164.5,0.1464,0.08301,0.5487,0.08441,21.44,20.65,b'When A Man Is Wrong (Album Version)',Pop_Rock
2211,TRANVDC128F9312982,8.227,4.317,0.05877,0.03789,0.004879,0.006311,0.006238,0.002267,1599.0,193.6,0.2396,0.07507,0.5886,0.053,26.57,11.51,b'Dancing With Ghosts',Pop_Rock
2212,TRANVMD128F933AC4A,7.757,5.093,0.05462,0.04781,0.006052,0.009245,0.006948,0.003269,1656.0,209.7,0.2645,0.1112,0.5815,0.04017,24.99,14.43,b'Career Suicide (CD)',Pop_Rock
2213,TRANVML128F426ACB2,10.57,5.998,0.08637,0.05474,0.007378,0.007168,0.007006,0.002483,1573.0,191.4,0.2676,0.07226,0.5613,0.05025,34.25,13.97,b'No One Hears You',Pop_Rock
2214,TRANVZT128F42AE134,4.52,6.394,0.02577,0.04756,0.0003457,0.0004745,0.002078,0.00108,1722.0,223.0,0.08,0.03953,0.5367,0.08205,12.44,15.93,b'Lullaby',Country
2215,TRANVGD12903CD9262,12.36,11.53,0.08411,0.08695,0.0037,0.006262,0.006012,0.003053,1728.0,261.5,0.2235,0.09894,0.5714,0.08971,36.63,25.03,b'Here With Me',Rap
2216,TRANDEK128F4259EBC,12.08,6.849,0.08196,0.05851,0.003948,0.005171,0.005854,0.002584,1603.0,174.8,0.2275,0.09084,0.5786,0.06636,36.33,17.97,b'Lose This Skin',Pop_Rock
2217,TRANDBY128F146E8CC,13.03,4.765,0.09094,0.03651,0.005807,0.004761,0.006814,0.002596,1576.0,198.1,0.2677,0.09269,0.5693,0.04647,37.76,10.98,b'Spin (Album Version)',Pop_Rock
2218,TRANOXA12903CDB0ED,5.101,3.075,0.03228,0.02756,3.414e-05,2.928e-05,0.0005832,0.0002375,1673.0,179.1,0.02204,0.008215,0.542,0.0454,15.06,9.585,b'The Reach',Pop_Rock
2219,TRANOKE128F42703A6,8.215,10.6,0.05786,0.09339,0.001952,0.003528,0.003402,0.002194,1586.0,197.6,0.1267,0.07509,0.626,0.0527,26.97,26.62,b'Try Love',Reggae
2220,TRANOEV128F427957F,9.856,8.636,0.06486,0.07052,0.004238,0.006846,0.004512,0.003251,1602.0,235.1,0.1715,0.1101,0.5893,0.03878,30.79,22.37,b'Weighed Down',Electronic
2221,TRANXLY12903CE297D,4.112,4.835,0.02331,0.03168,0.006129,0.0063,0.007341,0.00341,1574.0,265.0,0.274,0.1163,0.4855,0.05918,12.42,11.77,b'Hesitate',Pop_Rock
2222,TRANXBO128F428CB28,2.895,2.768,0.01827,0.02207,0.00816,0.007077,0.008069,0.00268,1569.0,223.1,0.2933,0.06956,0.517,0.04301,9.681,8.757,b'666lb. Bongsession',Pop_Rock
2223,TRANXKN128F1485A3F,9.437,13.42,0.05736,0.09429,0.003111,0.007739,0.004087,0.003133,1671.0,249.7,0.1507,0.1022,0.6285,0.08405,29.51,28.13,b'What If',Pop_Rock
2224,TRANKKB128EF34A897,12.64,6.961,0.07955,0.05212,0.002403,0.004907,0.003862,0.00331,1887.0,303.3,0.1468,0.1174,0.6319,0.07948,31.93,15.0,b'Kalanta',Pop_Rock
2225,TRANKPC128F92F79F5,5.767,4.886,0.03662,0.04671,0.001046,0.002075,0.003501,0.002428,1632.0,197.1,0.1308,0.08705,0.5527,0.05415,18.36,14.32,b'Where Is The Love?',Jazz
2226,TRANKYM128F428B7A4,9.093,5.603,0.06451,0.04642,0.004165,0.005779,0.005178,0.002632,1636.0,199.4,0.1984,0.09042,0.5442,0.04708,27.96,13.73,b'Ultra-Funk',Latin
2227,TRANKWK128F9324301,8.146,10.66,0.05873,0.1004,0.003607,0.007891,0.004953,0.003607,1628.0,204.4,0.1835,0.1219,0.5895,0.06289,25.59,27.78,b'Walls Of Jericho (Album Version)',Reggae
2228,TRANKDX128F42668C0,12.41,7.38,0.09165,0.05891,0.0003944,0.0006102,0.001906,0.001048,1740.0,232.7,0.07541,0.03962,0.5704,0.07349,35.22,17.14,b'Fell In Love Today',Pop_Rock
2229,TRANKIL128F1476FA2,8.947,6.664,0.06545,0.06009,0.0006789,0.001368,0.001882,0.001365,1695.0,221.0,0.07061,0.04672,0.7018,0.0376,30.0,18.11,b'Voices Inside My Head',Pop_Rock
2230,TRANKMZ128F42A0098,4.602,2.723,0.02435,0.02219,0.0008517,0.001567,0.00256,0.001787,1590.0,269.2,0.09819,0.06443,0.5804,0.05641,11.11,7.089,b'Nehi Mamma Blues',Blues
2231,TRANYLM128F1477EC9,9.552,7.88,0.06489,0.07195,0.005044,0.005475,0.006933,0.002732,1613.0,184.7,0.2679,0.09502,0.5317,0.06994,30.42,20.32,b'Wicked Little Town (Album Version)',Pop_Rock
2232,TRANYNG128F92E9D4D,4.607,2.677,0.0293,0.02619,0.0004072,0.0005147,0.00231,0.001083,1677.0,262.7,0.08713,0.03846,0.5293,0.05322,12.0,7.574,b'How Long Will It Take',Country
2233,TRANYSY128F1473B74,9.962,5.581,0.07027,0.05039,0.0004891,0.0006867,0.002025,0.000999,1746.0,228.1,0.07851,0.03645,0.5467,0.04852,30.36,14.8,b'Ella Weez',RnB
2234,TRANYQD128F4295A3E,7.428,6.908,0.04931,0.05429,0.004814,0.006108,0.005906,0.00317,1639.0,213.2,0.2203,0.1029,0.5084,0.05638,22.54,15.98,b'Xing Dao Shou',Pop_Rock
2235,TRANYAM12903CD9CFC,7.502,5.576,0.04972,0.04587,0.002764,0.004365,0.004535,0.002456,1587.0,229.9,0.1744,0.08936,0.6104,0.07898,22.42,14.39,b'Night is the Notion',Pop_Rock
2236,TRANYLR128F933D81F,12.78,5.686,0.09445,0.04356,0.002542,0.002328,0.004801,0.001505,1574.0,187.0,0.1911,0.05019,0.5575,0.05917,36.11,13.28,b'Police Opression',Pop_Rock
2237,TRAPMAE128F93135D3,4.037,4.071,0.02467,0.03137,0.004199,0.00728,0.005092,0.00267,1657.0,255.9,0.1878,0.08418,0.5569,0.05423,12.26,10.7,b'Mihodina ny tany',International
2238,TRAPMTM128F425B4E5,12.03,6.274,0.09084,0.06884,0.006559,0.007083,0.007791,0.002673,1546.0,206.4,0.3077,0.09454,0.6047,0.04989,38.87,17.29,b'Georgia',Pop_Rock
2239,TRAPMRV128F92F5F4C,13.14,6.88,0.08214,0.05513,0.002278,0.004117,0.004545,0.002392,1688.0,233.0,0.1769,0.08609,0.5684,0.08613,35.68,16.27,b'Hole In My Head',Country
2240,TRAPMTY128F1459DA1,9.527,6.1,0.07161,0.05266,0.003757,0.004845,0.005778,0.002059,1631.0,218.5,0.2244,0.07261,0.5395,0.07391,29.01,14.6,"b""What It Ain't""",Country
2241,TRAPMRB128E078E21E,5.839,4.544,0.03366,0.03787,0.001023,0.001132,0.002997,0.001804,1700.0,288.2,0.1105,0.06291,0.5257,0.08806,17.11,12.77,b'Natural High (Interlude)',RnB
2242,TRAPMIV128F422F1D3,6.502,3.583,0.04638,0.0297,0.0005295,0.0006244,0.002025,0.0009835,1669.0,201.4,0.07467,0.03047,0.5865,0.05849,20.24,8.72,b'Blood Children (an Introduction) (Album Version)',Pop_Rock
2243,TRAPWXY128F14B0901,11.11,6.997,0.07829,0.06741,0.0003738,0.000589,0.001909,0.001016,1745.0,248.4,0.07422,0.03709,0.5337,0.07935,31.77,18.56,b'Hiroshima',Pop_Rock
2244,TRAPWZW128F4292E66,9.116,8.697,0.06087,0.07575,0.005869,0.01068,0.006347,0.003768,1571.0,193.1,0.2304,0.1176,0.5699,0.06025,30.05,23.49,b'Let Me Show You The Way (Out)',RnB
2245,TRAPGOZ128F933A945,9.901,9.69,0.06466,0.07979,0.004748,0.009113,0.00541,0.00376,1602.0,180.9,0.2012,0.1228,0.5993,0.07278,31.8,23.42,b'One Person At A Time',Pop_Rock
2246,TRAPGOC128F932F01A,8.957,10.66,0.06133,0.08327,0.003623,0.005529,0.005195,0.002744,1610.0,179.8,0.1943,0.09006,0.5244,0.04874,27.37,26.05,b'Your Recipe',Reggae
2247,TRAPGNA128F421A89E,8.273,2.976,0.05093,0.02398,0.00286,0.002988,0.005363,0.001843,1639.0,219.1,0.2057,0.06127,0.5401,0.05801,21.79,6.993,b'Lost Again',Blues
2248,TRAPGKY128F42972A9,11.16,6.157,0.08629,0.0544,0.005443,0.004655,0.006634,0.002145,1604.0,191.4,0.2591,0.06602,0.5523,0.06974,33.96,15.18,b'Mailbox Arson',Pop_Rock
2249,TRAPGXH128F426D205,7.915,7.024,0.05127,0.04502,0.00613,0.007616,0.006377,0.003525,1678.0,243.6,0.2246,0.1035,0.4927,0.05955,20.62,15.25,b'Highest State of Consciousness',Electronic
2250,TRAPHAW128F1479508,7.766,5.688,0.04852,0.04528,0.002224,0.002911,0.004876,0.001973,1683.0,211.9,0.1882,0.0706,0.5201,0.07658,22.7,15.26,b'Todo Tiene Su Fin',Latin
2251,TRAPHPB12903CFE973,9.516,10.51,0.06455,0.08808,0.0009221,0.001409,0.002482,0.001544,1625.0,231.6,0.09458,0.05186,0.5649,0.04687,29.13,24.37,b'Livin in the Jungle',Reggae
2252,TRAPHZY128F149579B,9.183,4.964,0.06338,0.04557,0.003071,0.003372,0.004787,0.002029,1606.0,216.4,0.1876,0.07321,0.5341,0.05006,27.68,13.36,b'Jenny Says',Pop_Rock
2253,TRAPHZT128F147A02B,9.318,4.653,0.06656,0.04231,0.006552,0.008034,0.007283,0.003077,1696.0,328.2,0.2783,0.1006,0.5556,0.06233,30.38,11.88,b'Affliction',Pop_Rock
2254,TRAPHPH12903CC250E,7.763,9.857,0.05335,0.07316,0.001521,0.002749,0.002637,0.002268,1571.0,213.1,0.09499,0.07295,0.5838,0.07375,23.97,24.08,"b""Givin' It Back""",Pop_Rock
2255,TRAPCDF128F425C03E,5.332,3.606,0.03254,0.0263,0.003163,0.00445,0.005707,0.002346,1675.0,267.7,0.2159,0.08384,0.577,0.07553,15.88,9.545,b'I Hate Christmas',Country
2256,TRAPCHT128F4239830,14.01,6.745,0.1164,0.05444,0.007302,0.005846,0.00761,0.002085,1590.0,192.9,0.2967,0.06052,0.5332,0.03908,42.17,14.05,b'The Deceived',Pop_Rock
2257,TRAPCNM128F425B6D5,15.62,13.63,0.1075,0.09594,0.003523,0.006329,0.004438,0.002925,1584.0,257.6,0.1761,0.1053,0.5673,0.06224,44.41,30.48,b'Machopolka',Folk
2258,TRAPRQZ128F427E188,5.36,5.604,0.03259,0.05013,0.0004658,0.0006573,0.002208,0.001254,1711.0,255.2,0.0847,0.04603,0.5287,0.07659,14.5,15.8,b'Comfortable',Pop_Rock
2259,TRAPRWQ128F92E9CCD,7.768,3.891,0.0578,0.045,0.0002414,0.0003798,0.00178,0.0007893,1748.0,220.0,0.06802,0.02847,0.5348,0.07622,20.97,8.693,b'Love Me',Country
2260,TRAPRDY128F930DBA5,9.135,8.928,0.06738,0.08575,0.003106,0.004864,0.004403,0.002523,1604.0,210.5,0.1631,0.07907,0.5636,0.04957,33.23,24.52,b'All I Want',Electronic
2261,TRAPBPL128F423F62D,6.689,5.474,0.04343,0.04253,0.0008613,0.001194,0.002808,0.001856,1552.0,332.7,0.1075,0.06854,0.5752,0.0714,16.83,13.42,b'Start Even',Country
2262,TRAPBNC128F4250CD2,8.779,8.282,0.05942,0.05647,0.0007251,0.001094,0.002379,0.001426,1557.0,178.3,0.09025,0.05057,0.5501,0.06052,24.42,19.18,b'Riot In Cell Block #9',Pop_Rock
2263,TRAPBHY128F148946F,10.7,12.56,0.07578,0.09592,0.003977,0.005923,0.005672,0.003086,1596.0,206.7,0.2095,0.09804,0.6042,0.08323,34.25,29.48,b'Long Way 2 Go (Album Version)',RnB
2264,TRAPFLR128F92FAB4D,14.51,9.113,0.09794,0.07193,0.0005965,0.0007236,0.002841,0.001343,1754.0,323.2,0.1122,0.05077,0.5431,0.06365,37.38,19.11,b'Eight More Miles To Louisville',Folk
2265,TRAPFFR12903CDB202,5.874,3.148,0.03522,0.02495,0.0024,0.003647,0.005046,0.002097,1657.0,227.1,0.19,0.06765,0.5596,0.06353,17.07,9.703,b'Masuwa',International
2266,TRAPFBJ128F9308EE6,17.91,7.039,0.1488,0.05266,0.006505,0.004351,0.00697,0.002133,1560.0,204.3,0.2839,0.07394,0.5477,0.03967,51.2,14.66,b'Witchcraft',Pop_Rock
2267,TRAPFXX128E0785EBA,8.347,9.524,0.04841,0.08964,0.002469,0.003332,0.005302,0.002515,1651.0,194.7,0.1945,0.07988,0.5357,0.0616,31.78,24.67,b'Clown',RnB
2268,TRAPFAQ128F14A050F,7.67,7.01,0.05023,0.05583,0.007801,0.01108,0.008028,0.00479,1690.0,258.4,0.2917,0.1542,0.535,0.04341,25.28,19.2,"b""Groovin'""",Electronic
2269,TRAPFPH128F42269F6,10.78,6.083,0.07505,0.05642,0.007281,0.00701,0.008531,0.002732,1603.0,203.8,0.3344,0.09614,0.5062,0.05766,33.07,15.75,b'Jump In My Bed',Pop_Rock
2270,TRAPFIP128F42AC31E,6.992,4.107,0.03913,0.03365,0.0009762,0.00406,0.002567,0.002007,1681.0,181.8,0.09564,0.06716,0.5381,0.06275,22.86,12.57,b'If I Was Your Woman',RnB
2271,TRAPQDB128F930BD28,17.82,9.774,0.1334,0.07122,0.00115,0.001248,0.002686,0.001165,1605.0,198.7,0.1095,0.04325,0.5601,0.05216,49.23,20.3,b'Chemistry',Pop_Rock
2272,TRAPQBU128F934C32D,9.462,5.162,0.07985,0.05804,0.006024,0.004732,0.006726,0.002149,1555.0,184.1,0.2552,0.05954,0.5412,0.03494,33.35,12.14,b'Here I Am King',Pop_Rock
2273,TRAPQWM128EF342970,8.449,5.269,0.05251,0.03684,0.001185,0.001686,0.004556,0.002617,1807.0,335.6,0.1739,0.1003,0.5286,0.08292,22.97,13.26,b'Raha ratkaisee',Pop_Rock
2274,TRAPQSO12903CD4CBF,4.619,3.165,0.02704,0.02726,0.00506,0.003961,0.007005,0.002111,1622.0,219.5,0.2661,0.06153,0.4965,0.03862,15.09,9.385,b'Karma Violins',Pop_Rock
2275,TRAPQYR128F42AD043,13.65,8.937,0.08186,0.07456,0.001621,0.002055,0.004937,0.002852,1711.0,218.9,0.1906,0.1065,0.5406,0.08984,33.68,21.87,b'13 De Mayo',Latin
2276,TRAPZZJ12903CC5190,6.474,6.254,0.04163,0.05967,0.0004519,0.001056,0.002133,0.001207,1667.0,196.7,0.08045,0.04299,0.5713,0.08129,20.76,17.41,"b""Ain't Got Nothin' But The Blues (Album Version)""",Blues
2277,TRAPZAW128F930FEEF,5.397,4.492,0.03356,0.03184,0.0005629,0.001067,0.002389,0.001603,1808.0,320.7,0.08794,0.05426,0.5809,0.08034,15.99,12.0,"b""McHattie's Waltz""",Folk
2278,TRAPZLI128F92DB0CD,17.7,21.6,0.1225,0.1539,0.009701,0.01302,0.007265,0.004741,1565.0,236.0,0.2717,0.1487,0.5349,0.05399,48.94,45.74,b'Dendem\xc3\xa4nner braucht das Land',Rap
2279,TRAPZQI128F428CF18,11.93,5.413,0.08963,0.05073,0.005524,0.005173,0.006192,0.002024,1586.0,190.5,0.2471,0.06445,0.5893,0.0385,37.13,13.09,b'And I Hear You Call',Pop_Rock
2280,TRAPZQV128F9313F84,3.508,2.735,0.02317,0.02442,0.002833,0.006846,0.004332,0.002794,1692.0,241.9,0.1583,0.08718,0.6156,0.06968,11.47,8.338,b'Somewhere In Time',Pop_Rock
2281,TRAPZJV12903CCF414,7.4,5.879,0.04514,0.05342,0.001271,0.001704,0.004068,0.001859,1696.0,219.4,0.1532,0.06368,0.5296,0.06653,23.42,16.29,b'Heavy Heart (Album Version)',Pop_Rock
2282,TRAPISC128F14671D3,5.157,7.704,0.03354,0.05783,0.002961,0.005106,0.004816,0.003158,1549.0,221.9,0.1757,0.1062,0.6073,0.05058,16.47,18.85,b'Mostly Tha Voice (Explicit)',Rap
2283,TRAPIGH128F1469B29,4.552,3.459,0.02775,0.02861,0.003362,0.004611,0.005108,0.002505,1662.0,214.9,0.1879,0.07969,0.5591,0.04661,14.0,9.894,b'Bakwetu',International
2284,TRAPALM128F92CA44B,8.57,10.26,0.05354,0.06306,0.005013,0.007543,0.0067,0.003895,1728.0,270.9,0.2387,0.1198,0.5083,0.06122,23.77,21.93,b'Baby Here I Am',Reggae
2285,TRAPADM128F92CD44E,9.43,15.65,0.07124,0.1498,0.007912,0.01258,0.006302,0.005411,1695.0,261.3,0.2236,0.1647,0.5704,0.03338,30.43,39.97,b'Bad People',Pop_Rock
2286,TRAPARN128F426F815,12.65,5.721,0.08632,0.03565,0.001281,0.001103,0.003783,0.001402,1658.0,210.4,0.149,0.05272,0.4999,0.05311,33.51,11.69,b'The Lone Prairie',RnB
2287,TRAPASL128F422BC00,14.2,9.439,0.103,0.06514,0.007629,0.01041,0.007334,0.002976,1582.0,196.9,0.2889,0.09828,0.5602,0.05971,40.87,18.88,b'In This Legacy',Pop_Rock
2288,TRAPAZE128F4233355,13.05,6.722,0.1017,0.05845,0.008466,0.0127,0.006781,0.003211,1558.0,192.0,0.2679,0.1086,0.6186,0.05494,38.81,16.16,b'Death Of A Nation',Pop_Rock
2289,TRAPAES128E0786E60,12.97,8.559,0.09328,0.07624,0.0006297,0.000619,0.002359,0.001048,1675.0,177.6,0.09264,0.03886,0.5317,0.042,38.4,21.79,b'Roter Rolls Royce',RnB
2290,TRAPNII12903CEA4F8,9.447,5.3,0.06759,0.04976,0.002053,0.002612,0.004212,0.001577,1644.0,218.6,0.1638,0.05397,0.5504,0.05467,28.58,13.42,b'Simple Man',Pop_Rock
2291,TRAPNWE128F1473AAA,9.644,6.208,0.06634,0.05154,0.001681,0.002696,0.003638,0.001897,1693.0,214.7,0.1409,0.06878,0.5566,0.05432,28.23,14.68,"b""You're My Girl (LP Version)""",Pop_Rock
2292,TRAPNYN128F4277985,10.99,6.954,0.07857,0.06497,0.008372,0.01035,0.006843,0.003873,1500.0,217.5,0.2604,0.1288,0.6095,0.05801,38.19,16.49,"b""A Devil's Ransom (Album Version)""",Pop_Rock
2293,TRAPNOO128F423660C,25.74,10.82,0.2,0.08402,0.004137,0.003801,0.00501,0.002309,1599.0,207.9,0.2093,0.08261,0.5737,0.0526,70.5,21.77,b'Shrine (Reissue) (Album Version)',Pop_Rock
2294,TRAPPUN128F429400B,11.29,6.747,0.0813,0.06211,0.007378,0.008767,0.007857,0.002952,1576.0,182.0,0.3004,0.09408,0.5674,0.06047,36.63,16.97,b'Overdrive',Pop_Rock
2295,TRAPPEH128F4294772,8.569,10.93,0.05577,0.08055,0.003057,0.006162,0.003926,0.003057,1585.0,235.1,0.1444,0.09867,0.6281,0.04791,26.75,24.99,b'Zap Zap',Rap
2296,TRAPTMR12903CA43F0,8.181,4.798,0.05744,0.04443,0.004424,0.003812,0.006351,0.002214,1622.0,218.8,0.2436,0.07533,0.4985,0.04253,26.71,13.07,b'Lombrigas e os vermes',International
2297,TRAPTVO128F14661D2,9.882,8.07,0.06832,0.06303,0.005681,0.007895,0.006011,0.0032,1639.0,196.8,0.2256,0.1016,0.5636,0.07862,30.63,18.89,b'The Plan (The Plan Album Version)',Pop_Rock
2298,TRAPTCZ12903CD4408,13.51,16.04,0.09489,0.134,0.005115,0.007585,0.005726,0.00396,1605.0,205.3,0.2084,0.1203,0.4919,0.07587,39.54,35.77,b'Amoria',Electronic
2299,TRAPTYA128F934FC43,6.488,5.321,0.04528,0.04486,0.0009946,0.00235,0.002327,0.001573,1634.0,199.8,0.08792,0.056,0.621,0.08434,20.9,13.85,b'Break',Electronic
2300,TRAPTGW128F4277AA6,9.876,6.814,0.06876,0.05932,0.003427,0.005388,0.005094,0.002553,1671.0,236.4,0.196,0.09133,0.5295,0.04297,30.3,16.83,b'De la mano de un chulo',Latin
2301,TRAPUFL128F425A8F9,4.497,4.965,0.03162,0.0512,0.004153,0.007545,0.005934,0.002985,1632.0,226.3,0.2158,0.09398,0.5142,0.07268,14.83,16.09,b'Nature Boy',Pop_Rock
2302,TRAPUDN128F423B45C,9.301,5.151,0.08236,0.04925,0.00382,0.003816,0.004998,0.002115,1597.0,179.1,0.1882,0.06976,0.5484,0.03462,29.32,11.58,b'Gently (Album Version)',Pop_Rock
2303,TRAPUXT128F4230216,12.55,7.334,0.07188,0.04621,4.833e-06,1.351e-05,0.00021,0.0002619,1717.0,292.1,0.008239,0.01035,0.6023,0.1152,28.87,17.17,b'Organic Echo (Part II)',Jazz
2304,TRAPUWG128EF3425E7,3.428,4.814,0.02109,0.04476,0.002296,0.003714,0.004347,0.00244,1673.0,237.4,0.1602,0.08317,0.5471,0.05925,11.23,13.93,b'Song For A Friend (Live From Montalvo)',Pop_Rock
2305,TRAPLGZ128E0795B5C,11.6,9.906,0.08494,0.07636,0.001154,0.001957,0.002693,0.001487,1655.0,224.2,0.1054,0.05231,0.5018,0.07143,33.3,23.19,b'Un Pensamiento',Latin
2306,TRAPLJW128F4249C40,10.05,8.819,0.06431,0.06046,0.001243,0.001608,0.003634,0.002309,1671.0,230.2,0.1386,0.08584,0.5124,0.05417,26.32,20.74,"b""Choc'late Ice Cream Cone""",Country
2307,TRAPLSD128E0781A94,6.08,7.046,0.03907,0.05024,0.0008719,0.001742,0.003476,0.002635,1670.0,214.4,0.1238,0.08822,0.5938,0.0701,17.89,17.64,"b""Eugene's Lament""",Rap
2308,TRAPLHS128F427FDD0,9.829,5.614,0.07617,0.05485,0.007822,0.006134,0.007562,0.002383,1551.0,194.2,0.2929,0.07021,0.5313,0.03928,33.26,14.22,b'Abused And Unloved',Pop_Rock
2309,TRAPLPR128F9309D8D,7.776,3.884,0.05303,0.03609,0.004264,0.004631,0.006541,0.002385,1722.0,231.8,0.2478,0.07776,0.5354,0.0647,22.67,10.56,b'Awake II',Pop_Rock
2310,TRAPLIF128E078A3DE,7.605,4.719,0.04899,0.03878,0.001584,0.001821,0.004113,0.001399,1687.0,210.6,0.1566,0.04692,0.5426,0.04252,24.54,13.27,b'One Scotch_ One Bourbon_ One Beer',Blues
2311,TRAPEPB128E07861CC,14.56,12.25,0.09282,0.08239,0.005698,0.01332,0.005385,0.004373,1615.0,228.2,0.2051,0.1485,0.6431,0.07389,36.5,26.6,b'Muh- F***a',Rap
2312,TRAPEXA128F428B4F1,10.33,7.906,0.07877,0.07224,0.003406,0.004568,0.005087,0.002326,1628.0,198.6,0.1939,0.07487,0.5943,0.05249,31.65,20.0,b'Yi Xing',Pop_Rock
2313,TRAPEHR128E0786D5A,10.74,9.565,0.08137,0.0737,0.005209,0.006506,0.005719,0.003301,1581.0,201.7,0.2148,0.1051,0.6132,0.05054,35.08,21.5,b'Send Me An Angel',Pop_Rock
2314,TRAPEPI128F4226DDD,14.79,12.8,0.1085,0.09877,0.0004323,0.0004187,0.001791,0.0007493,1641.0,223.3,0.07152,0.02526,0.5266,0.05212,43.74,27.47,b'Regarde Un Peu La France',Pop_Rock
2315,TRAPEBL128F149E768,11.82,5.215,0.0866,0.04121,0.0002745,0.0004215,0.001584,0.0007649,1827.0,224.9,0.06137,0.02793,0.5581,0.0605,31.86,11.45,"b""Don't Let My Teardrops Bother You (Album Version)""",RnB
2316,TRAPJYG128F9320780,7.115,9.827,0.0433,0.08036,0.0001652,0.0002456,0.001186,0.0008323,1615.0,239.3,0.04589,0.03118,0.5737,0.06786,19.67,20.24,"b""A Boy Who Can't Talk Part 2""",Pop_Rock
2317,TRAPJPD128F14572B3,12.08,7.233,0.08855,0.07263,0.0004469,0.0005206,0.001882,0.0008056,1628.0,190.4,0.0739,0.02837,0.5822,0.05045,37.31,18.02,b'American Dream',Pop_Rock
2318,TRAPJTU128F147A054,17.08,16.93,0.1197,0.1545,0.004908,0.005834,0.005546,0.00321,1652.0,192.0,0.2184,0.1109,0.5876,0.03204,51.65,38.15,b'S.O.S.',Electronic
2319,TRAPSMF12903CD05E7,10.59,5.918,0.07326,0.05952,0.005562,0.004268,0.007578,0.002447,1552.0,212.1,0.2927,0.08365,0.5057,0.05252,34.88,15.94,b'Fly Away From Here (Graduation Day) (Album Version)',Pop_Rock
2320,TRAPSUH12903CB1059,6.47,4.949,0.04089,0.04003,0.0002803,0.0002539,0.001876,0.0007346,1610.0,236.3,0.07153,0.02599,0.5061,0.04991,18.16,12.77,b'A Bundle Of Dreams',Vocal
2321,TRAPVZR128F92F8FD0,7.561,6.368,0.04984,0.04959,0.002148,0.004182,0.00418,0.002882,1815.0,351.1,0.1606,0.1055,0.5587,0.06576,20.25,15.07,b'Crazy',Blues
2322,TRAPVBP128F9308A86,11.94,13.16,0.08373,0.11,0.000151,0.0002301,0.001326,0.0006541,1657.0,188.1,0.05103,0.02288,0.5133,0.06907,38.07,31.56,b'No Hace Falta Que Lo Digas',Pop_Rock
2323,TRAPVDC128F422C711,9.142,5.287,0.07051,0.05269,0.005303,0.006192,0.005711,0.002396,1613.0,199.0,0.22,0.07617,0.6212,0.03609,30.43,13.25,b'Guardians Of The Forest',Pop_Rock
2324,TRAPVXS128F9331A42,7.414,8.925,0.05037,0.08726,0.001217,0.002149,0.003173,0.001756,1648.0,189.6,0.1132,0.05784,0.5904,0.05855,27.63,25.94,b'Out Of My Mind',Reggae
2325,TRAPDOI128F9327982,3.638,3.15,0.02384,0.02911,0.003657,0.003571,0.005493,0.0019,1627.0,193.5,0.1977,0.05681,0.6104,0.0735,12.38,10.52,b'Expire',Pop_Rock
2326,TRAPDUL12903CC4287,5.829,7.726,0.03359,0.06191,0.001032,0.00284,0.002839,0.001964,1603.0,182.5,0.1085,0.06998,0.5889,0.09859,18.53,19.4,b'Talk To Me',Blues
2327,TRAPDQG128F93018C0,10.34,5.078,0.07748,0.04805,0.00737,0.006008,0.007162,0.002321,1559.0,196.2,0.275,0.07192,0.5452,0.04719,33.57,12.87,b'End Of The Age',Pop_Rock
2328,TRAPOEB12903CA4E41,7.744,5.338,0.05027,0.052,0.001873,0.002655,0.003793,0.001769,1644.0,205.7,0.1453,0.06001,0.5966,0.06374,25.88,15.22,b'Hoop of Flame (III. Between Two Worlds)',Pop_Rock
2329,TRAPOYU128F42644C3,16.36,18.64,0.1239,0.1307,0.002309,0.004379,0.003188,0.002073,1595.0,147.0,0.1235,0.06979,0.5945,0.07623,48.03,39.28,b'Tic',Pop_Rock
2330,TRAPOHX128F93135B0,4.679,4.956,0.02894,0.04244,0.005575,0.008293,0.006117,0.00306,1641.0,262.7,0.2239,0.09989,0.5218,0.0561,14.63,14.21,b'Mahafinaritra',International
2331,TRAPOVI12903D0F7FD,6.579,6.203,0.04551,0.05969,0.005011,0.008237,0.006588,0.003234,1609.0,217.7,0.2455,0.1081,0.6325,0.04873,21.11,16.82,b'Try to live',Rap
2332,TRAPOAD128E0788A38,10.81,13.82,0.07409,0.09382,0.005857,0.01376,0.00541,0.00439,1582.0,240.6,0.2,0.1487,0.6892,0.06331,30.42,28.92,b'World On Wheels',Rap
